Region,Local_date,Time zone,DF,D,NG,TI,Sum (NG),NG: COL,NG: NG,NG: NUC,NG: OIL,NG: WAT,NG: SUN,NG: WND,NG: OTH,NG: UNK,Sum (Trade),Sum (Imports),Sum (Exports),CAN,MEX,CO2 Factor: COL,CO2 Factor: NG,CO2 Factor: OIL,Positive Gen from COL,Positive Gen from NG,Positive Gen from OIL,CO2 Emissions: COL,CO2 Emissions: NG,CO2 Emissions: OIL,CO2 Emissions: Other,CO2 Emissions Generated,CO2 Emissions Imported,CO2 Emissions Exported,CO2 Emissions Consumed,Positive Generation,Consumed Electricity,CO2 Emissions Intensity for Generated Electricity,CO2 Emissions Intensity for Consumed Electricity
US48,09Feb2020,Eastern,"10,119,418","10,120,058","9,741,377","53,676","9,773,728","1,565,281","3,457,320","2,243,910","31,927","899,366","163,310","1,248,218","164,396",,"-115,278","146,186","30,908","-117,182","1,904",2.23,0.91,2.13,"1,565,933","3,457,425","31,948","1,584,393","1,419,680","30,926","29,194","3,064,194","45,732","4,285","3,105,640","9,784,068","9,899,346",0.69,0.69
US48,10Feb2020,Eastern,"10,643,028","10,654,689","10,256,749","27,377","10,300,735","1,891,911","4,177,166","2,211,982","32,286","947,613","133,698","734,093","171,986",,"-147,577","165,589","18,012","-150,397","2,820",2.23,0.91,2.13,"1,892,555","4,177,208","32,334","1,914,866","1,715,236","31,300","25,929","3,687,330","59,079","4,014","3,742,396","10,302,037","10,449,614",0.79,0.79
US48,11Feb2020,Eastern,"10,703,052","10,698,845","10,313,678","53,847","10,344,713","1,849,077","4,218,043","2,207,275","30,335","882,297","139,674","847,634","170,378",,"-138,723","168,147","29,424","-139,346",623,2.23,0.91,2.13,"1,849,718","4,218,085","30,358","1,871,524","1,732,021","29,387","26,262","3,659,193","59,338","4,114","3,714,417","10,351,983","10,490,706",0.78,0.78
US48,12Feb2020,Eastern,"10,743,655","10,781,165","10,441,849","62,640","10,470,130","1,871,793","4,282,799","2,195,784","29,792","907,673","161,662","849,650","170,977",,"-122,262","147,402","25,140","-122,277",15,2.23,0.91,2.13,"1,872,659","4,282,907","29,813","1,894,735","1,758,638","28,859","26,498","3,708,730","52,137","3,819","3,757,048","10,477,448","10,599,710",0.78,0.78
US48,13Feb2020,Eastern,"11,039,728","11,068,047","10,694,074","52,454","10,732,945","2,044,968","4,473,610","2,166,466","32,179","906,120","162,718","777,688","169,196",,"-132,799","152,026","19,227","-131,668","-1,131",2.23,0.91,2.13,"2,045,200","4,473,712","32,206","2,069,310","1,836,986","31,176","25,852","3,963,324","55,915","2,753","4,016,485","10,738,587","10,871,386",0.81,0.81
US48,14Feb2020,Eastern,"11,514,741","11,439,167","11,147,601","96,666","11,186,016","2,138,083","4,510,516","2,124,244","32,218","942,832","181,789","1,081,888","174,446",,"-103,071","134,658","31,587","-104,451","1,380",2.23,0.91,2.13,"2,138,253","4,510,618","32,246","2,163,460","1,852,140","31,215","27,840","4,074,655","48,965","3,739","4,119,881","11,190,562","11,293,633",0.80,0.80
US48,15Feb2020,Eastern,"10,782,887","10,756,712","10,404,506","56,347","10,425,680","1,929,301","3,961,461","2,104,218","32,034","953,812","190,793","1,083,717","170,344",,"-134,741","157,099","22,358","-135,973","1,232",2.23,0.91,2.13,"1,929,461","3,961,585","32,056","1,952,207","1,626,697","31,031","27,818","3,637,752","54,720","3,725","3,688,747","10,428,945","10,563,686",0.77,0.77
US48,16Feb2020,Eastern,"9,412,373","9,881,148","9,605,151","74,565","9,631,864","1,791,818","3,728,571","2,113,150","30,859","894,943","148,713","765,230","158,580",,"-110,936","140,451","29,515","-111,215",279,2.23,0.91,2.13,"1,791,976","3,728,680","30,880","1,813,101","1,531,062","29,892","25,207","3,399,263","49,515","2,973","3,445,804","9,634,513","9,745,449",0.78,0.78
US48,17Feb2020,Eastern,"10,426,216","10,289,271","9,945,348","66,084","9,976,044","1,864,164","3,726,974","2,128,489","31,357","928,514","172,865","958,520","165,161",,"-126,802","155,466","28,664","-127,919","1,117",2.23,0.91,2.13,"1,864,314","3,727,021","31,397","1,886,292","1,530,381","30,393","26,950","3,474,015","54,020","4,332","3,523,703","9,987,955","10,114,757",0.77,0.77
US48,18Feb2020,Eastern,"10,564,612","10,460,666","10,061,163","69,355","10,097,872","1,875,230","3,842,966","2,179,211","31,725","903,823","147,512","947,352","170,053",,"-143,598","156,885","13,287","-144,498",900,2.23,0.91,2.13,"1,875,405","3,842,998","31,752","1,897,514","1,578,003","30,736","26,867","3,533,120","54,740","3,960","3,583,900","10,102,029","10,245,627",0.77,0.77
US48,19Feb2020,Eastern,"10,832,921","10,717,941","10,375,578","71,171","10,424,420","2,176,048","4,349,116","2,173,513","29,747","867,645","149,948","507,128","171,275",,"-131,149","146,731","15,582","-132,037",888,2.23,0.91,2.13,"2,176,201","4,349,147","29,775","2,201,856","1,785,837","28,823","23,931","4,040,446","56,751","4,133","4,093,064","10,431,431","10,562,580",0.85,0.85
US48,20Feb2020,Eastern,"11,407,926","11,394,996","11,020,461","59,499","11,078,800","2,254,494","4,566,879","2,170,764","32,789","893,484","147,655","853,335","159,400",,"-145,539","163,344","17,805","-147,638","2,099",2.23,0.91,2.13,"2,254,650","4,566,913","32,819","2,281,229","1,875,256","31,769","26,114","4,214,368","62,044","5,077","4,271,334","11,084,180","11,229,719",0.84,0.84
US48,21Feb2020,Eastern,"11,577,057","11,505,482","11,109,575","53,722","11,161,986","2,184,708","4,569,321","2,198,602","32,580","900,778","150,093","963,415","162,489",,"-137,129","159,227","22,098","-136,823",-306,2.23,0.91,2.13,"2,184,885","4,569,354","32,609","2,210,642","1,876,258","31,566","27,023","4,145,489","58,977","4,791","4,199,675","11,163,980","11,301,109",0.82,0.82
US48,22Feb2020,Eastern,"10,638,527","10,525,391","10,140,907","73,138","10,176,962","1,817,116","3,805,169","2,167,190","30,819","824,486","152,638","1,234,489","145,055",,"-120,696","146,311","25,615","-120,836",140,2.23,0.91,2.13,"1,817,309","3,805,201","30,855","1,838,733","1,562,483","29,868","27,975","3,459,059","49,527","3,980","3,504,607","10,184,662","10,305,358",0.75,0.75
US48,23Feb2020,Eastern,"9,880,179","9,824,852","9,468,415","81,007","9,492,021","1,703,634","3,351,055","2,142,090","28,763","771,217","172,973","1,178,492","143,797",,"-125,373","150,643","25,270","-126,171",798,2.23,0.91,2.13,"1,703,820","3,351,110","28,794","1,723,906","1,376,025","27,873","27,292","3,155,096","49,905","4,066","3,200,935","9,504,371","9,629,744",0.73,0.73
US48,24Feb2020,Eastern,"10,323,543","10,241,438","9,928,460","108,009","9,950,658","1,853,186","3,718,076","2,143,653","29,363","856,789","180,307","1,024,849","144,435",,"-122,790","151,347","28,557","-123,157",367,2.23,0.91,2.13,"1,853,377","3,718,147","29,421","1,875,226","1,526,737","28,480","26,904","3,457,347","52,499","4,670","3,505,176","9,958,701","10,081,491",0.77,0.77
US48,25Feb2020,Eastern,"10,416,111","10,296,598","9,911,800","57,196","9,946,956","1,730,912","3,682,728","2,134,575","31,256","868,096","175,127","1,183,451","140,811",,"-149,513","168,437","18,924","-149,279",-234,2.23,0.91,2.13,"1,731,095","3,682,792","31,286","1,751,502","1,512,220","30,285","27,818","3,321,825","56,218","4,346","3,373,697","9,950,975","10,100,488",0.74,0.74
US48,26Feb2020,Eastern,"10,792,026","10,637,340","10,256,986","72,494","10,291,621","1,982,583","4,073,076","2,111,978","33,619","842,271","182,805","922,653","142,636",,"-127,849","152,036","24,187","-128,504",655,2.23,0.91,2.13,"1,982,767","4,073,133","33,648","2,006,141","1,672,501","32,572","26,001","3,737,215","54,917","4,271","3,787,861","10,301,147","10,428,996",0.80,0.80
US48,27Feb2020,Eastern,"11,075,352","11,033,660","10,666,829","62,333","10,726,009","2,210,940","4,336,959","2,117,380","29,229","881,331","210,305","794,936","144,929",,"-127,312","147,487","20,175","-127,359",47,2.23,0.91,2.13,"2,211,136","4,336,994","29,252","2,237,202","1,780,847","28,316","25,663","4,072,029","55,972","3,819","4,124,182","10,734,244","10,861,556",0.84,0.84
US48,28Feb2020,Eastern,"10,993,782","10,881,085","10,531,323","80,775","10,575,236","2,213,054","4,383,579","2,116,576","31,295","897,151","179,657","603,779","150,145",,"-135,364","151,204","15,840","-135,580",216,2.23,0.91,2.13,"2,213,245","4,383,611","31,321","2,239,336","1,799,988","30,319","24,405","4,094,049","58,464","3,074","4,149,439","10,581,283","10,716,647",0.85,0.85
US48,29Feb2020,Eastern,"10,289,018","10,181,509","9,858,560","83,451","9,883,791","1,761,256","3,571,163","2,112,070","31,273","818,465","173,780","1,267,224","148,560",,"-118,678","149,013","30,335","-120,284","1,606",2.23,0.91,2.13,"1,761,448","3,571,264","31,295","1,782,213","1,466,424","30,294","27,913","3,306,845","49,866","3,910","3,352,801","9,885,324","10,004,002",0.74,0.74
US48,01Mar2020,Eastern,"9,826,009","9,758,102","9,368,711","53,896","9,395,348","1,582,281","3,288,177","2,114,103","30,033","834,725","174,713","1,214,883","156,433",,"-147,248","163,721","16,473","-148,209",961,2.23,0.91,2.13,"1,582,469","3,288,279","30,054","1,601,124","1,350,226","29,093","27,757","3,008,199","52,361","3,868","3,056,693","9,396,736","9,543,984",0.71,0.71
US48,02Mar2020,Eastern,"10,171,869","10,014,620","9,729,335","126,190","9,765,261","1,799,025","3,748,022","2,116,176","29,107","825,560","164,175","929,678","153,518",,"-103,412","123,110","19,698","-105,828","2,416",2.23,0.91,2.13,"1,799,206","3,748,094","29,142","1,820,416","1,539,034","28,210","25,865","3,413,525","42,527","4,661","3,451,392","9,766,037","9,869,449",0.77,0.77
US48,03Mar2020,Eastern,"10,098,316","9,843,700","9,607,799","126,577","9,642,568","1,696,027","3,720,775","2,110,321","29,779","807,386","177,199","937,284","163,797",,"-93,748","112,674","18,926","-95,096","1,348",2.23,0.91,2.13,"1,696,201","3,720,832","29,807","1,716,197","1,527,840","28,854","25,918","3,298,808","38,483","2,291","3,335,000","9,644,917","9,738,665",0.75,0.75
US48,04Mar2020,Eastern,"10,037,456","9,948,345","9,691,202","62,326","9,730,145","1,692,365","3,802,967","2,066,424","30,901","816,452","185,332","967,085","168,619",,"-111,431","127,425","15,994","-113,561","2,130",2.23,0.91,2.13,"1,692,543","3,803,018","30,929","1,712,496","1,561,587","29,940","25,966","3,329,989","43,568","2,470","3,371,086","9,732,429","9,843,860",0.75,0.75
US48,05Mar2020,Eastern,"10,226,001","10,118,649","9,833,024","17,323","9,871,457","1,629,568","3,802,947","2,049,189","29,851","849,938","183,660","1,156,496","169,808",,"-147,130","156,022","8,892","-148,912","1,782",2.23,0.91,2.13,"1,629,745","3,803,002","29,881","1,648,958","1,561,580","28,925","27,232","3,266,695","51,762","2,140","3,316,317","9,873,650","10,020,780",0.73,0.73
US48,06Mar2020,Eastern,"10,280,774","10,220,794","9,889,946","-25,718","9,933,928","1,699,780","3,935,639","2,050,152","29,563","851,605","215,196","984,953","167,040",,"-171,346","177,540","6,194","-172,614","1,268",2.23,0.91,2.13,"1,699,965","3,935,696","29,596","1,720,005","1,616,067","28,649","26,360","3,391,081","60,543","1,748","3,449,876","9,934,947","10,106,293",0.75,0.75
US48,07Mar2020,Eastern,"9,857,162","9,706,596","9,399,628","-23,109","9,441,452","1,494,455","3,323,157","2,029,768","30,176","815,603","195,292","1,387,558","165,443",,"-161,370","172,011","10,641","-162,224",854,2.23,0.91,2.13,"1,494,636","3,323,210","30,200","1,512,256","1,364,569","29,234","28,370","2,934,429","53,694","3,604","2,984,519","9,443,293","9,604,663",0.69,0.69
US48,08Mar2020,Eastern,"6,625,427","9,034,474","8,751,534","-108,323","8,787,131","1,343,994","2,985,088","1,934,950","28,401","755,048","192,489","1,391,070","156,091",,"-150,755","160,458","9,703","-151,497",742,2.23,0.91,2.13,"1,344,170","2,985,134","28,420","1,360,016","1,225,749","27,511","27,363","2,640,639","48,266","3,682","2,685,224","8,789,914","8,940,669",0.66,0.66
US48,09Mar2020,Eastern,"9,654,384","9,712,869","9,529,356","38,510","9,566,797","1,565,136","3,566,971","2,098,021","28,330","832,410","185,129","1,126,268","164,532",,"-144,285","153,230","8,945","-147,838","3,553",2.23,0.91,2.13,"1,565,316","3,567,017","28,374","1,583,769","1,464,681","27,466","27,209","3,103,125","49,372","4,269","3,148,228","9,567,933","9,712,218",0.72,0.71
US48,10Mar2020,Eastern,"9,802,898","9,736,649","9,470,292","50,492","9,531,294","1,681,199","3,969,186","2,026,958","28,663","821,743","111,117","730,506","161,922",,"-140,912","147,241","6,329","-141,840",928,2.23,0.91,2.13,"1,681,376","3,969,273","28,688","1,701,197","1,629,854","27,770","23,798","3,382,619","52,111","3,275","3,431,455","9,533,986","9,674,898",0.78,0.78
US48,11Mar2020,Eastern,"9,892,712","9,783,885","9,516,153","61,611","9,572,110","1,702,138","3,942,868","2,026,017","30,175","770,095","160,909","779,797","160,111",,"-144,535","155,457","10,922","-145,061",526,2.23,0.91,2.13,"1,702,313","3,942,916","30,195","1,722,381","1,619,031","29,229","24,076","3,394,718","54,979","3,342","3,446,356","9,575,210","9,719,745",0.78,0.78
US48,12Mar2020,Eastern,"9,940,272","9,876,811","9,590,065","30,729","9,636,525","1,630,597","3,763,271","2,013,772","32,856","784,105","139,189","1,112,979","159,756",,"-166,577","172,722","6,145","-168,547","1,970",2.23,0.91,2.13,"1,630,773","3,763,322","32,881","1,649,998","1,545,287","31,829","26,010","3,253,123","58,090","3,017","3,308,196","9,639,932","9,806,509",0.74,0.74
US48,13Mar2020,Eastern,"9,864,117","9,781,975","9,505,821","30,508","9,552,093","1,647,609","3,672,824","2,002,071","22,570","764,626","147,366","1,128,299","166,728",,"-163,846","169,025","5,179","-166,471","2,625",2.23,0.91,2.13,"1,647,779","3,672,883","22,593","1,667,204","1,508,151","21,870","26,011","3,223,236","56,759","2,455","3,277,540","9,556,439","9,720,285",0.74,0.74
US48,14Mar2020,Eastern,"9,514,018","9,488,417","9,201,688","31,755","9,255,958","1,766,318","3,787,704","1,945,403","7,784","727,798","181,625","675,017","164,309",,"-158,083","165,765","7,682","-160,117","2,034",2.23,0.91,2.13,"1,766,489","3,787,777","7,807","1,787,314","1,555,328","7,557","22,856","3,373,055","60,282","3,856","3,429,481","9,264,140","9,422,223",0.80,0.80
US48,15Mar2020,Eastern,"9,479,108","9,430,040","9,117,131","19,298","9,162,191","1,769,891","3,752,714","1,959,473","20,606","727,404","156,636","609,674","165,793",,"-166,404","172,073","5,669","-166,903",499,2.23,0.91,2.13,"1,770,060","3,752,766","20,625","1,790,927","1,540,952","19,965","22,380","3,374,224","63,260","2,646","3,434,838","9,168,494","9,334,898",0.81,0.81
US48,16Mar2020,Eastern,"10,254,132","10,097,836","9,790,290","8,504","9,835,607","2,003,718","4,315,680","1,970,776","21,665","794,648","146,176","413,580","169,364",,"-172,783","175,054","2,271","-173,212",429,2.23,0.91,2.13,"2,003,879","4,315,734","21,700","2,027,502","1,772,117","21,006","21,579","3,842,204","68,248",876,"3,909,576","9,836,624","10,009,407",0.86,0.86
US48,17Mar2020,Eastern,"10,197,806","10,002,245","9,691,479","-8,762","9,717,454","1,886,905","4,059,594","1,975,882","16,106","753,275","159,936","696,501","169,255",,"-168,882","171,719","2,837","-170,016","1,134",2.23,0.91,2.13,"1,887,052","4,059,641","16,127","1,909,298","1,666,961","15,611","23,191","3,615,061","63,750",728,"3,678,083","9,719,210","9,888,092",0.82,0.82
US48,18Mar2020,Eastern,"10,110,875","9,920,969","9,605,680","7,482","9,653,503","1,895,247","3,678,771","1,976,158","27,405","720,809","163,953","671,434","519,726",,"-169,537","171,476","1,939","-171,174","1,637",2.23,0.91,2.13,"1,895,691","3,678,815","27,427","1,918,039","1,510,587","26,550","25,050","3,480,225","61,668",495,"3,541,398","9,659,494","9,829,031",0.79,0.79
US48,19Mar2020,Eastern,"10,068,532","9,900,737","9,664,717","20,299","9,700,951","1,691,958","3,737,469","2,039,792","38,702","706,234","179,300","1,140,866","166,630",,"-165,531","167,567","2,036","-167,012","1,481",2.23,0.91,2.13,"1,692,696","3,737,539","38,725","1,712,651","1,534,700","37,486","26,167","3,311,004","57,178",536,"3,367,646","9,707,386","9,872,917",0.75,0.75
US48,20Mar2020,Eastern,"9,940,626","9,698,961","9,455,592","-2,058","9,495,263","1,562,528","3,619,091","2,060,191","27,454","720,690","189,629","1,163,023","152,657",,"-177,810","180,506","2,696","-178,852","1,042",2.23,0.91,2.13,"1,562,680","3,619,151","27,478","1,581,102","1,486,088","26,599","26,500","3,120,288","59,211",454,"3,179,046","9,501,659","9,679,469",0.72,0.72
US48,21Mar2020,Eastern,"9,318,209","9,225,992","8,994,997","17,067","9,044,619","1,666,804","3,742,483","2,018,918","8,428","676,166","169,914","608,387","153,519",,"-160,364","163,730","3,366","-159,954",-410,2.23,0.91,2.13,"1,666,953","3,742,544","8,447","1,686,604","1,536,755","8,177","22,426","3,253,962","58,909",432,"3,312,439","9,050,498","9,210,862",0.79,0.79
US48,22Mar2020,Eastern,"9,243,338","9,138,783","8,917,907","9,191","8,963,606","1,584,902","3,695,883","2,021,961","18,367","681,501","179,976","632,666","148,350",,"-165,815","174,067","8,252","-164,168","-1,647",2.23,0.91,2.13,"1,585,047","3,695,951","18,385","1,603,733","1,517,623","17,797","22,664","3,161,817","61,407",740,"3,222,483","8,970,440","9,136,255",0.78,0.78
US48,23Mar2020,Eastern,"10,093,742","9,783,932","9,582,796","45,994","9,641,991","1,844,933","4,045,932","2,012,459","32,068","759,492","171,152","626,618","149,337",,"-156,534","170,429","13,895","-156,426",-108,2.23,0.91,2.13,"1,845,084","4,046,012","32,100","1,866,835","1,661,364","31,073","22,963","3,582,236","63,035","2,319","3,642,953","9,642,711","9,799,245",0.82,0.82
US48,24Mar2020,Eastern,"10,092,452","9,730,565","9,518,021","19,175","9,570,602","1,682,940","3,938,153","2,006,702","31,044","773,240","199,336","791,009","148,178",,"-168,193","179,043","10,850","-168,302",109,2.23,0.91,2.13,"1,683,103","3,938,234","31,072","1,702,945","1,617,109","30,078","24,215","3,374,346","63,038","3,371","3,434,013","9,574,612","9,742,805",0.78,0.78
US48,25Mar2020,Eastern,"9,983,762","9,724,001","9,508,104","39,648","9,550,875","1,608,768","3,850,382","2,006,780","31,174","775,411","188,406","939,835","150,119",,"-159,576","173,397","13,821","-159,328",-248,2.23,0.91,2.13,"1,608,952","3,850,433","31,198","1,627,919","1,581,056","30,200","25,073","3,264,248","59,156","3,486","3,319,919","9,551,756","9,711,332",0.75,0.75
US48,26Mar2020,Eastern,"9,910,000","9,597,131","9,377,367","35,443","9,417,263","1,564,083","3,661,209","2,031,685","29,577","778,470","215,753","980,738","155,748",,"-158,554","173,311","14,757","-158,848",294,2.23,0.91,2.13,"1,564,131","3,661,264","29,598","1,582,570","1,503,380","28,651","25,717","3,140,318","57,626","2,437","3,195,508","9,420,525","9,579,079",0.73,0.74
US48,27Mar2020,Eastern,"9,722,947","9,477,991","9,266,997","40,236","9,310,682","1,523,617","3,659,135","2,046,593","29,761","780,379","211,227","915,022","144,948",,"-153,422","166,209","12,787","-156,396","2,974",2.23,0.91,2.13,"1,523,717","3,659,216","29,784","1,541,680","1,502,539","28,831","25,321","3,098,371","55,182","2,861","3,150,693","9,314,152","9,467,574",0.73,0.73
